object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,,,,,,
Harald Arkan,'Ugy3rDYRWNkaatbWb_h4AaABAg,23/12/2018 19:36,'social_media,'youtube,'comment,'account,'UCyVceuGC-IhunEaQql4_QdA,'UCqbMfZtHWzSbuZD8ZpOXZlA,'Krisna Rangga,'Krisna Rangga,'Mantapz,2,,[],'https://www.youtube.com/watch?v=Ugy3rDYRWNkaatbWb_h4AaABAg,,'6QAgeQlz8Do,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
Bobby Stuntrider,'UgxdtHq3RYXz6mRO7iR4AaABAg,25/12/2018 18:12,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCTARl3j8GRv3vUK8u6gqqyg,'Akbar Reza maulana,'Akbar Reza maulana,'Mantapz,2,,[],'https://www.youtube.com/watch?v=UgxdtHq3RYXz6mRO7iR4AaABAg,,'6_cFpaQv0O4,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
 Ridwan Hanif Rahmadi,'UgwtUOArLsDZyEUopbp4AaABAg,24/12/2018 20:51,'social_media,'youtube,'comment,'account,'UCGAGPNod17fLs8blfuev4hA,'UCUw_CQNo_Q18lR9hnO8XT5g,'zahir aljufri,'zahir aljufri,'Mantapz 🙂,2,,[],'https://www.youtube.com/watch?v=UgwtUOArLsDZyEUopbp4AaABAg,,'f7u2VhF4oB0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
 Rider Senja,'Ugy5vIwlA_rHAOElW794AaABAg,29/12/2018 12:30,'social_media,'youtube,'comment,'account,'UClURBFXmqEdt9UdQsHgZ19A,'UC2qs1roREO5lWI6Z81ho0yA,'Fazri Kerennn,'Fazri Kerennn,'mantep jalannya kyak di lampung barat keren,2,,[],'https://www.youtube.com/watch?v=Ugy5vIwlA_rHAOElW794AaABAg,,'q1juXHz8zlk,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
AXIS,'2441367332564111_2444202822280562,02/12/2018 13:11,'social_media,'facebook,'comment,'account,'186172338083633,,,,'Mantep min gwe pakek telkomsel lancar jaya,2,'https://graph.facebook.com//picture,[],'https://facebook.com/2441367332564111_2444202822280562,,'186172338083633_2441367332564111,'186172338083633,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Taufik TMCBolg,'UgxcgEg07tvJxwGpzpB4AaABAg,01/12/2018 7:35,'social_media,'youtube,'comment,'account,'UChmRpXbwX7eTVKmuL-H3u6Q,'UCGO1JwxWG0wVFDx4jPAo3Ig,'MasGhaz 17,'MasGhaz 17,"'Mantepan cb 250 r lebih gahar dan kenceng,kawasaki sama yamaha motor terjelek,apalagi yamaha mt 15 jelek gantengan astrea<br /><a href=""http://www.youtube.com/results?search_query=%23Hondaterkeren"">#Hondaterkeren</a>",2,,[],'https://www.youtube.com/watch?v=UgxcgEg07tvJxwGpzpB4AaABAg,,'DRbC3Ham6Fs,,,,[],0,0,2,0,,,,[],2,,,,,,,,,,,,,,,,,,,
Harald Arkan,'Ugyp_qypyaeeGEUBhfV4AaABAg,13/12/2018 20:08,'social_media,'youtube,'comment,'account,'UCyVceuGC-IhunEaQql4_QdA,'UC6kOmLqK_VSyzeCIqH3tpeg,'Richo Andika,'Richo Andika,'Mantul ... mantap betul 😀,2,,[],'https://www.youtube.com/watch?v=Ugyp_qypyaeeGEUBhfV4AaABAg,,'qVyWNDDjFN0,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,,
'scoopy,'UgwfuD3YASgy_Hz8jcd4AaABAg,01/12/2018 19:27,'social_media,'youtube,'comment,'keyword,'scoopy,'UCqbjKrfbmkXCTTK0QNd5XMQ,'erlangga saputra,'erlangga saputra,'Mantul dah Scoopy nya bang,-1,2,,[],'https://www.youtube.com/watch?v=UgwfuD3YASgy_Hz8jcd4AaABAg,,'H1sNXO01Wlc,,,,[],0,0,0,0,,,'male,[],0,,,,,,,,,,,,,,,,,,
Welovehonda Indonesia,'Ugz3ADrab6_rpq5lvLB4AaABAg,26/12/2018 15:59,'social_media,'youtube,'comment,'account,'UCoTPT5C_uSfC_Ak1gRbX_rg,'UCvIVEfWCTcrClrRZqFajJYA,'Rizal Fikri,'Rizal Fikri,'Mantul lah Crf 150 memang teruji mantap,2,,[],'https://www.youtube.com/watch?v=Ugz3ADrab6_rpq5lvLB4AaABAg,,'nGB1eL8UZ2k,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgyPnPFxxXbHKAfMPpN4AaABAg,12/12/2018 21:02,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UC4MAgX-MV6GexQctWce5s_Q,'Evi Evi,'Evi Evi,'Mantul(mantap betul)...,2,,[],'https://www.youtube.com/watch?v=UgyPnPFxxXbHKAfMPpN4AaABAg,,'brDGKRH_tqI,,,,[],0,0,0,0,,,'female,[],0,,,,,,,,,,,,,,,,,,,
Harald Arkan,'UgxIULQDTnBJygSFdU54AaABAg,24/12/2018 21:49,'social_media,'youtube,'comment,'account,'UCyVceuGC-IhunEaQql4_QdA,'UC4-WnqTWom8YzIs7ZbMZJDQ,'OMAH HELM,'OMAH HELM,'MANTUL.mantap betul,2,,[],'https://www.youtube.com/watch?v=UgxIULQDTnBJygSFdU54AaABAg,,'CZQLsKGt-hw,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgyvztTLuZ9ZPJCjDP54AaABAg,30/12/2018 18:43,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCli9k2L6_jq8pCuiP2W6BFw,'Fallen Skull,'Fallen Skull,'Mas Fitra ....Hebat keren banget dari posisi 5,-1, apalagi saat mereka nempel ketat dibelakang, pasti lebih keren lagi dari sisi entertainmentnya.,2,,[],'https://www.youtube.com/watch?v=UgyvztTLuZ9ZPJCjDP54AaABAg,,'XscFCXrnOHw,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,
Gondes Motovlog,'UgwAwYz6M8eMdAP-HvV4AaABAg,24/12/2018 20:29,'social_media,'youtube,'comment,'account,'UCAhqC5gZ46icr-cevzDw2Mw,'UCrk6gctlLx-Nd08cevbI7lg,'Neo Death,'Neo Death,'Mas gondes jaketnya beli dmn keren tuu,2,,[],'https://www.youtube.com/watch?v=UgwAwYz6M8eMdAP-HvV4AaABAg,,'VI5WlqEv41Y,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,,
 Stefanus Eklesia,'UgyWdnH6JtugiNOfJw94AaABAg,14/12/2018 0:25,'social_media,'youtube,'comment,'account,'UCW5GhuV-seQ5asfbW2zisDw,'UCbaWSBdMsHQummeI1D8PLNg,'Maxim Chanel,'Maxim Chanel,'Masa motor sport kalah sama motor bebek wkwkwk kocak <br />Honda tuh emang tenaganya gk bisa di remehkan mantap lah,2,,[],'https://www.youtube.com/watch?v=UgyWdnH6JtugiNOfJw94AaABAg,,'6_nLe126Usw,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Telkomsel,'UgwKV1eqM_NPyIiy9854AaABAg,03/12/2018 10:55,'social_media,'youtube,'comment,'account,'UCPzW9BqgPdlJbAYHHwxnf8w,'UC-FV7Z0I_LaKx8E_Ah4Z-uw,'I Haneul,'I Haneul,'Masha Allah Dian Sastro.. obrolan yg keren mbak!,2,,[],'https://www.youtube.com/watch?v=UgwKV1eqM_NPyIiy9854AaABAg,,'TXoeCiCq6B0,,,,[],0,0,1,0,,,,[],1,,,,,,,,,,,,,,,,,,,
Dian Novtani,'UgxrY5ieMFO_FFqUsF94AaABAg,11/12/2018 1:06,'social_media,'youtube,'comment,'account,'UC04mrhjrfFKQz3N9Tdb3yBw,'UCtIPiKGbyKvOcpZrXfOjaiQ,'marco pollo,'marco pollo,'Masih keren yamaha rx twin..,2,,[],'https://www.youtube.com/watch?v=UgxrY5ieMFO_FFqUsF94AaABAg,,'b2V1wIJDqUE,,,,[],0,0,1,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'Cari Aman,'1079699610824818689,31/12/2018 18:23,'social_media,'twitter,'status,'keyword,'Cari Aman,'944597742860374016,'CendanaHonda,'Honda_cendana_mulia,'Mau jalan - jalan menikmati malam pergantian tahun bareng gebetan? Eits boleh - boleh aja,-1,2,'http://pbs.twimg.com/profile_images/944599881447915520/PKN5fvZE_normal.jpg,[],'https://twitter.com/statuses/1079699610824818689,'Honda Motorcycle Authorized Dealer FB: cendana mulia IG :cendana_mulia,,,,,[],27,0,0,0,,,'Ungaran, Jawa Tengah,,"[""automotive"",""travel"",""economy"",""game""]",0,,,,'in,,,,,,,,,,,,
'Cari Aman,'1079697771765161989,31/12/2018 18:16,'social_media,'twitter,'status,'keyword,'Cari Aman,'944597742860374016,'CendanaHonda,'Honda_cendana_mulia,'Mau jalan - jalan menikmati malam pergantian tahun bareng gebetan? Eits boleh - boleh aja,-1,2,'http://pbs.twimg.com/profile_images/944599881447915520/PKN5fvZE_normal.jpg,[],'https://twitter.com/statuses/1079697771765161989,'Honda Motorcycle Authorized Dealer FB: cendana mulia IG :cendana_mulia,,,,,[],27,0,0,0,,,'Ungaran, Jawa Tengah,,"[""automotive"",""travel"",""economy"",""game""]",0,,,,'in,,,,,,,,,,,,
Ridwan Hanif Rahmadi,'UgxGb1IdoeLR8mNvLad4AaABAg,11/12/2018 18:44,'social_media,'youtube,'comment,'account,'UCGAGPNod17fLs8blfuev4hA,'UC4ybPs5T5jPLZUE4BiBDYJw,'tony kurniawan,'tony kurniawan,'mau koment kalo ini bener&quot bagus eh smua udah wakilin jadi gua pingin beda... ini keren abis bang,-1,2,,[],'https://www.youtube.com/watch?v=UgxGb1IdoeLR8mNvLad4AaABAg,,'t3TeIYYKzwU,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,
Telkomsel,'2112480995473330_2112523962135700,02/12/2018 10:12,'social_media,'facebook,'comment,'account,'157697287618387,,,,'mau nanya promo promo murah ajah,2,'https://graph.facebook.com//picture,[],'https://facebook.com/2112480995473330_2112523962135700,,'157697287618387_2112480995473330,'157697287618387,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
alitt susanto,'UgzTM58jpNKOR6qgrst4AaABAg,13/12/2018 16:25,'social_media,'youtube,'comment,'account,'UC4lYFqL-TUrZwck-cOdxTIw,'UCFA7dlZYdD7rZeiGyf03WTw,'rzkeey 225,'rzkeey 225,'mau rebahan meremin mata,-1,2,,[],'https://www.youtube.com/watch?v=UgzTM58jpNKOR6qgrst4AaABAg,,'AO9pDyKiU7I,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,
'Cari Aman,'1076057803523907584,21/12/2018 17:12,'social_media,'twitter,'status,'keyword,'Cari Aman,'274931509,'HondaBanten,'Honda Jawara Banten,'Mau tampil gagah nan sporty dengan akselerasi maksimal? Ayo tukarkan tunggangan lama brosis dengan New CB150R Streetfire! . #Honda #HondaMotorcycles #HondaBanten #HondaCB150R #NewCB150R #AccelerateTheExcitement #ExciteYourRide #HondaSportsBike #DOHC #150CC #CaRi_aMaN,2,'http://pbs.twimg.com/profile_images/663915454776217600/zfzfq_78_normal.jpg,[],'https://twitter.com/statuses/1076057803523907584,'PT.Mitra Sendang Kemakmuran Main Dealer Sepeda Motor Honda Banten. Telp/WA: 087771111871• Path & Instagram: HondaBanten • LIKE Facebook: Kemakmuran Honda Banten,,,,,[],1897,0,0,0,,,'Serang - Banten,,"[""technology"",""automotive"",""environment"",""travel"",""education"",""game"",""book""]",0,'Indonesia,'Serang,'Banten,'in,,,,,,,,,,,,,,
sigit bt,'UgzlQU1UwDX7Ix4gO0h4AaABAg,29/12/2018 17:52,'social_media,'youtube,'comment,'account,'UCMGZnbg12_KHAxOxz96gLtg,'UCQCHBQ4ohdr796bn1qDR49Q,'Ahmad Santana,'Ahmad Santana,'mba baju biru mantap tapi syng judes 😂,2,,[],'https://www.youtube.com/watch?v=UgzlQU1UwDX7Ix4gO0h4AaABAg,,'AYRPj8mlTok,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgxXkUtY1IV24JmX0-B4AaABAg,28/12/2018 13:16,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCP3DU_Lk83AtQBoO1GOVWQA,'Teguh Trion,'Teguh Trion,'mekanik vs mekanik mantap...,2,,[],'https://www.youtube.com/watch?v=UgxXkUtY1IV24JmX0-B4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Iwan Banaran,'UgzXaqgaDWaitTAUM0p4AaABAg,19/12/2018 1:09,'social_media,'youtube,'comment,'account,'UCU1-85Fs_eseaTqhe4tEAUQ,'UChPLID06hENNjqklEZtHlDw,'Ucox Baba,'Ucox Baba,'Memang kya nya udh ciri khas banget ya karakter motor honda mesin halus smooth,-1,2,,[],'https://www.youtube.com/watch?v=UgzXaqgaDWaitTAUM0p4AaABAg,,'sZJPDyocZug,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgzyQjjvglF4HekzOkR4AaABAg,29/12/2018 12:32,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCFFElHYs3s5FCTnVLIaotag,'Satrio Priyambodo,'Satrio Priyambodo,'Mending nama kontennya lu ganti FAKE 18+ Bob biar keren,2,,[],'https://www.youtube.com/watch?v=UgzyQjjvglF4HekzOkR4AaABAg,,'uWPICrW1eyo,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Layz Motor,'UgwHzf21ekYKbAN5fZJ4AaABAg,17/12/2018 23:13,'social_media,'youtube,'comment,'account,'UCy5JMbHIhz6gejVvbhBk16Q,'UCv02suxhGjOe2U7kYxB3h1g,'Asa Adigrahita,'Asa Adigrahita,'Mending suzuki nex,2,,[],'https://www.youtube.com/watch?v=UgwHzf21ekYKbAN5fZJ4AaABAg,,'YLICPVZd7VM,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
 Ridwan Hanif Rahmadi,'UgzOrQgmm9aii1yKgDh4AaABAg,28/12/2018 18:24,'social_media,'youtube,'comment,'account,'UCGAGPNod17fLs8blfuev4hA,'UCA4UibxkOC-rF_qe09g1_2g,'SALUHUT Channel,'SALUHUT Channel,"'Menit ke <a href=""https://www.youtube.com/watch?v=zTX-2uDgE_c&ampt=6m44s"">6:44</a> terlihat jahitan Door trim nya kurang Rapih Bang Ridwan...over all semuanya keren...",2,,[],'https://www.youtube.com/watch?v=UgzOrQgmm9aii1yKgDh4AaABAg,,'zTX-2uDgE_c,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgyOaIxn2ylujPgphap4AaABAg,28/12/2018 16:50,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UC6BZGrq-1s7wnW4lehLx-pA,'guntoro 26,'guntoro 26,'Merasuk jiwa ya om?<br />Mantap,2,,[],'https://www.youtube.com/watch?v=UgyOaIxn2ylujPgphap4AaABAg,,'5wNeopedmkA,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgyPGZo1P9GSbnVpp6J4AaABAg,28/12/2018 17:19,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCPXIBtiWMhC7C02Ug8Q0Zxg,'Dimas Julian,'Dimas Julian,'Merdu suaranya,-1,2,,[],'https://www.youtube.com/watch?v=UgyPGZo1P9GSbnVpp6J4AaABAg,,'5wNeopedmkA,,,,[],0,0,1,0,,,,,[],0,,,,,,,,,,,,,,,,,
'vario,'UgxOpEgfo0iypi7wurx4AaABAg,03/12/2018 19:16,'social_media,'youtube,'comment,'keyword,'vario,'UCc5VEd_mWRnNfnHREf-IIIQ,'Oded Lanang,'Oded Lanang,'Mesin Honda 125 in sudah terbukti tangguh...,2,,[],'https://www.youtube.com/watch?v=UgxOpEgfo0iypi7wurx4AaABAg,,'NkEvMWTU7TA,,,,[],0,0,2,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'Suzuki Motorcycles Indonesia,'2244213332523596_2245090719102524,12/12/2018 15:09,'social_media,'facebook,'comment,'account,'1797993397145594,,,,'Mesin suzuki memang mantap.,2,'https://graph.facebook.com//picture,[],'https://facebook.com/2244213332523596_2245090719102524,,'1797993397145594_2244213332523596,'1797993397145594,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
'vario,'UgwhqapU8pZvZ20hAbt4AaABAg,03/12/2018 22:43,'social_media,'youtube,'comment,'keyword,'vario,'UCISP9ohDT0xrXDmQ88s26Jg,'bilal barra,'bilal barra,'Mesin yamaha kalau di ajak ngebut kerasa eungap. Terus bergetar. Beda dengan honda,-1,2,,[],'https://www.youtube.com/watch?v=UgwhqapU8pZvZ20hAbt4AaABAg,,'NkEvMWTU7TA,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,
Yamaha Motor Indonesia,'10156007448922643_10156007501882643,20/12/2018 20:30,'social_media,'facebook,'comment,'account,'114547457642,,,,'Min setuju gak kalo vixion r itu keren?,2,'https://graph.facebook.com//picture,[],'https://facebook.com/10156007448922643_10156007501882643,,'114547457642_10156007448922643,'114547457642,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
IM3 Ooredoo,'1069214016134758400,02/12/2018 19:57,'social_media,'twitter,'status,'account,'61379637,'83026248,'rizkivadilla,'Rizky Vadilla | reviewsotoy.com,'Minggu malam enaknya nontonin video-video inspiratif di channel Youtube TED Talks nih,-1,2,'http://pbs.twimg.com/profile_images/990995748714987520/VJCw0W_8_normal.jpg,"[""http://pbs.twimg.com/media/DtacP0fUcAAgayY.jpg""]",'https://twitter.com/statuses/1069214016134758400,'Blogger, Media Social Manager.,,,,,"[{""id"":""\\""61379637\\"""",""name"":""\\""IM3Ooredoo\\""""}]",756,0,0,0,,'Jember, Jawa Timur,'male,[],0,'Indonesia,'Jember,'Jawa Timur,'in,'en,,,,,,,,,,,
Gondes Motovlog,'Ugyo1uwWamOWTBpK3gl4AaABAg.8mDKKBg6cUc8oinmvCVGii,11/12/2018 23:59,'social_media,'youtube,'comment,'account,'UCAhqC5gZ46icr-cevzDw2Mw,'UCE-2PE2BKtVoPOV9YMWGCAQ,'Just Ian,'Just Ian,'Minta profile picnya dong bro,-1, gw mau ambil gsx soalnya,2,,[],'https://www.youtube.com/watch?v=Ugyo1uwWamOWTBpK3gl4AaABAg.8mDKKBg6cUc8oinmvCVGii,,'YVKzY51CGBc,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,
Den Dimas,'UgzlWYMUk2gaX8eivBR4AaABAg,10/12/2018 16:52,'social_media,'youtube,'comment,'account,'UCFX4XuK9uM87ZItd9CsQGsg,'UCFdaexNyFnS7-u4smLw0c2g,'Anak Ajaib,'Anak Ajaib,"'Mirip channel <a href=""http://www.youtube.com/results?search_query=%23temantapimenikah"">#temantapimenikah</a>",2,,[],'https://www.youtube.com/watch?v=UgzlWYMUk2gaX8eivBR4AaABAg,,'cU4824t5CAQ,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Bobby Stuntrider ,'UgzrqIfSm7HaZ5TmI1V4AaABAg,29/12/2018 21:09,'social_media,'youtube,'comment,'account,'UCTaJfPc1Wsch5mLnntAoTlw,'UCNNOpz8om1AEwKs7KkrG2UA,'Darmawan Ytc,'Darmawan Ytc,'Mkin ngaceng aja...vlog pemersatu bangsa...mantap,2,,[],'https://www.youtube.com/watch?v=UgzrqIfSm7HaZ5TmI1V4AaABAg,,'sPda6t5Vfb0,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
'telkomsel,'UgxY6kVjG4QSfxOEdb54AaABAg,03/12/2018 0:59,'social_media,'youtube,'comment,'keyword,'telkomsel,'UCuYJXGS60IFedbrsjm8csew,'KASPUDIN GAMINGTV,'KASPUDIN GAMINGTV,'Mksih kwan info kode paket murah  telkomsel nya sangat bermanfaat,2,,[],'https://www.youtube.com/watch?v=UgxY6kVjG4QSfxOEdb54AaABAg,,'OXWQFAv-bhY,,,,[],0,0,1,0,,,,[],1,,,,,,,,,,,,,,,,,,,
Gondes Motovlog,'UgxhFmmTdVEDhcseN6F4AaABAg,23/12/2018 17:32,'social_media,'youtube,'comment,'account,'UCAhqC5gZ46icr-cevzDw2Mw,'UCVtnsXtDunhOQuwM-C6Yfxg,'emon motovlog,'emon motovlog,'Mntap mas gondes tancap trs makin mantap �?�?�?<br />Di tunggu ya sub balik.a hehehe,2,,[],'https://www.youtube.com/watch?v=UgxhFmmTdVEDhcseN6F4AaABAg,,'f7oWtOFAF3E,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi,'UgzrAxH9oz4TIn1Pdrd4AaABAg,30/12/2018 11:54,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCbuJktwxntgZae31vYSGZ8Q,'Adhe Fajar Setiawan,'Adhe Fajar Setiawan,'Mobil kenceng,-1,2,,[],'https://www.youtube.com/watch?v=UgzrAxH9oz4TIn1Pdrd4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,'male,[],0,,,,,,,,,,,,,,,,,
Motomobi ,'UgyIF3HY2DziVLr0Kxt4AaABAg,28/12/2018 0:23,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCyyh6ChpqGVqik30RNDEInA,'M. Fathan Alfiansyah,'M. Fathan Alfiansyah,'mobil nya bang arief muhammad lebih keren,2,,[],'https://www.youtube.com/watch?v=UgyIF3HY2DziVLr0Kxt4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'Ugy5bkDzwz_NOOW0j314AaABAg,28/12/2018 9:26,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UClAR-HjBvCQ2hXClHfRpVMQ,'Muhammad Fahmi,'Muhammad Fahmi,"'Mobil turbo dilawan...<br />Mantap om turbo nyetir nya,om diupgrade perfomance mobilnya lagi om,kalah kan mobil n/a tu om<br />Thanks <a href=""http://www.youtube.com/results?search_query=%23motomobi"">#motomobi</a>",2,,[],'https://www.youtube.com/watch?v=Ugy5bkDzwz_NOOW0j314AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi,'Ugx7sShXPPTgxrUMQtV4AaABAg,10/12/2018 16:49,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCxH4g3dppixRwgdPCRkm-Nw,'fiero ahmad,'fiero ahmad,'Mobilio keren bgt jadi pengen crv turbo,2,,[],'https://www.youtube.com/watch?v=Ugx7sShXPPTgxrUMQtV4AaABAg,,'SdMvAGbPgPA,,,,[],0,0,2,0,,,,[],0,,,,,,,,,,,,,,,,,,,
Fitra Eri,'UgyPxIMnlrNqyaXfc8F4AaABAg,19/12/2018 21:48,'social_media,'youtube,'comment,'account,'UCyxFLIrNfV8B3cN4KgQL6sA,'UCE6cIXAR912Y18LP92h3mEA,'Raka Nugraha,'Raka Nugraha,'Mobilnya grand turismo om tuh keren bgt,2,,[],'https://www.youtube.com/watch?v=UgyPxIMnlrNqyaXfc8F4AaABAg,,'faiacpvODQI,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
 Ridwan Hanif Rahmadi,'UgxFc0q1uOKWgZI8t-R4AaABAg,28/12/2018 18:15,'social_media,'youtube,'comment,'account,'UCGAGPNod17fLs8blfuev4hA,'UC-9zkbkdASEJUaYPm8qW0_Q,'Eka Prasetiawan,'Eka Prasetiawan,'Mobilnya jd jauh lebih mantap mas ridwan..<br />Habisnya brapa itu ya mas? &amp waktu pengerjaannya sampe berapa lama?,2,,[],'https://www.youtube.com/watch?v=UgxFc0q1uOKWgZI8t-R4AaABAg,,'zTX-2uDgE_c,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Taufik TMCBlog,'UgwIFdB5s689UpZoSil4AaABAg,13/12/2018 22:37,'social_media,'youtube,'comment,'account,'UChmRpXbwX7eTVKmuL-H3u6Q,'UCL846c1XIR3mAkmaecezXhQ,'Andrew- HFC,'Andrew- HFC,'Model nya kurang mantap ... Bokongnya jelek... Terlalu pendek bokongnya,2,,[],'https://www.youtube.com/watch?v=UgwIFdB5s689UpZoSil4AaABAg,,'OhYLDjbfkyY,,,,[],0,0,0,0,,,,[],0,,,,,,,,,,,,,,,,,,,
 Ridwan Hanif Rahmadi,'Ugz2g16nc57SeIdBVDp4AaABAg,29/12/2018 18:57,'social_media,'youtube,'comment,'account,'UCGAGPNod17fLs8blfuev4hA,'UCeboQoFz25G02CNAb5NkDUA,'Iwan Ridwanullah,'Iwan Ridwanullah,'Model sama warnanya memang kerenn..tapi kayanya jahitanya kurang rapi gtu ya..,2,,[],'https://www.youtube.com/watch?v=Ugz2g16nc57SeIdBVDp4AaABAg,,'zTX-2uDgE_c,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgzN6_6E3vi2Ov5vnfF4AaABAg,29/12/2018 3:19,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCPTQTIMMpzgGJL6gRSjvtNQ,'Bima Satria BRacing Part,'Bima Satria BRacing Part,"'Moment paling keren disaat mekanik vs mekanik sepertinya jam terbang memang berpengaruh dn tertawa nanggungnya Om Mobi dimenjelang menit akhir. <a href=""http://www.youtube.com/results?search_query=%23lol"">#lol</a>",2,,[],'https://www.youtube.com/watch?v=UgzN6_6E3vi2Ov5vnfF4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,,
Motomobi ,'UgzpsOI81-t66YlYQLZ4AaABAg,28/12/2018 16:18,'social_media,'youtube,'comment,'account,'UCu12RxQjRQyh79YBYvEDkOg,'UCfEhER1v4fTSAu_Iu2OrJ0w,'VIDIA GT,'VIDIA GT,'moment terakhir bikin gw belajar dr cara padang seseorang &quot losers focus on winners,-1,2,,[],'https://www.youtube.com/watch?v=UgzpsOI81-t66YlYQLZ4AaABAg,,'Sk_9mjUfn6k,,,,[],0,0,0,0,,,,,[],0,,,,,,,,,,,,,,,,,
'Motogp,'1077118261660143616,24/12/2018 15:26,'social_media,'twitter,'status,'keyword,'Motogp,'1069569213843484672,'h3yt4y0,'Hayabusa,'Morbidelli: Yamaha Mulus Banget https://t.co/bLyVvIXaow #motogp #racing #sport https://t.co/uUHpOJAIib,2,'http://pbs.twimg.com/profile_images/1069570380652732416/vzFDw2Ge_normal.jpg,"[""http://pbs.twimg.com/media/DvKxWeHX0AE-Iyv.jpg""]",'https://twitter.com/statuses/1077118261660143616,'vroom vroom,,,,,[],1,0,0,0,,,'malang,,[],0,'Indonesia,'Malang,'Jawa Timur,'in,,,,,,,,,,,,,,
