object,original_id,date_created,resource_type,specific_resource_type,specific_type,stream_type,object_content,from_id,from_username,name,content,final_sentiment,from_display_picture,media_link,link,bio,reply_to_original_id,reply_to_user_id,retweet_from_original_id,retweet_from_user_id,mentioned,audience,virality,applause,talk,timezone,location,gender,interest,score,negara,kota,provinsi,lang,userlang,,,,,,,,,
'kartanegara,'1057521368047202304,31/10/2018 13.35,'social_media,'twitter,'status,'keyword,'kartanegara,'900397789447725056,'mpurnapolri,'MediaPurnaPolri.net,'Polres Kutai Kartanegara Peringati Hari Sumpah Pemuda ke 90 - 2018 - https://t.co/flnQu4y1gq https://t.co/t6AssytoXf,0,'http://pbs.twimg.com/profile_images/900400239583952896/14TIOuJ6_normal.jpg,"[""http://pbs.twimg.com/media/Dq0SFHkWoAATmjk.jpg""]",'https://twitter.com/statuses/1057521368047202304,'https://t.co/JlywYV4hE4,,,,,[],76,0,0,0,,'Tangerang,,[],0,,,,'in,'en,,,,,,,,,
'purbalingga,'1057537956636958721,31/10/2018 14.41,'social_media,'twitter,'status,'keyword,'purbalingga,'3245882905,'radarmasnetwork,'Radar Banyumas,'Posko pengaduan DPTHP di Kantor Bawaslu Kabupaten #Purbalingga. ADITYA/RADARMAS PURBALINGGA… https://t.co/64AmF4cpyI,0,'http://pbs.twimg.com/profile_images/610374291327094784/Hjd3QlZz_normal.png,[],'https://twitter.com/statuses/1057537956636958721,'Official Account Berita Online Radar Banyumas Network,,,,,[],1518,0,0,0,,'Banyumas, Central Java,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057522657271431168,31/10/2018 13.40,'social_media,'twitter,'status,'keyword,'purbalingga,'99040626,'radarbmsnews,'Radar Banyumas,'Posko Pengaduan DPTHP Sepi Laporan -  Posko pengaduan DPTHP di Kantor Bawaslu Kabupaten Purbalingga. ADITYA/RADARMAS PURBALINGGA - Posko Pengaduan Daftar Pemilih Tetap Hasil Perbaikan (DPTHP) yang didirikan B... https://t.co/ZUvTs7XvO7,0,'http://pbs.twimg.com/profile_images/716545672808280065/EzrYfV4l_normal.jpg,[],'https://twitter.com/statuses/1057522657271431168,'Pasang Iklan Radar Banyumas hub:0821-7999-9663 (Hotline 24jam) Atau Pin BB 53F8E679  silahkan Follow & MENTION diawali dgn hashtag #iklanradarbanyumas,,,,,[],4897,0,0,0,,'Banyumas Jawa Tengah,,[],0,,,,'in,'en,,,,,,,,,
'karanganyar,'1057531908303806465,31/10/2018 14.17,'social_media,'twitter,'status,'keyword,'karanganyar,'859245176,'kristianimalvi1,'skincaresuplemen,'Produk baru dr RR yg hrs d coba  Keren abizzzz dah pokonaaaa😘😍 #soloraya #solojateng  #sragen #klaten #karanganyar #kroya #ngawi #salatiga #wonogiri #wonosobo #sukoharjo Cuzzzz inbox atau… https://t.co/DawvgK5OIn,0,'http://pbs.twimg.com/profile_images/790469952960471040/6HR6IDpI_normal.jpg,[],'https://twitter.com/statuses/1057531908303806465,'Jual aneka suplemen & skincare premium, halal, bpom, ori-skincerity-luminesce-reserve-prdk2 moment-biofood-larome serum-glutera-biogreen-kangenwater-miracle gel,,,,,[],312,0,0,0,,,,[],0,,,,'in,'en,,,,,,
'pengadegan,'1057613520466931713,31/10/2018 19.41,'social_media,'twitter,'status,'keyword,'pengadegan,'1240837758,'LIA_Pengadegan,'LB LIA Pengadegan,'Program Orientasi siswa/i baru LB LIA Pengadegan https://t.co/sFoQUUvMpc,0,'http://pbs.twimg.com/profile_images/1046555978055864320/QLNMa1hS_normal.jpg,"[""http://pbs.twimg.com/media/Dq1l4nPUwAE9JuC.jpg""]",'https://twitter.com/statuses/1057613520466931713,'The official twitter account of LB LIA Pengadegan. | For customer support, do mention us or call (021)7943526 from 9 A.M to 5 P.M, we'll be glad to help! :),,,,,[],216,0,0,0,,'Jl. Pengadegan Timur Raya no 3,,[],0,,,,'in,'en,,,,,,,
'rembang,'1057577472819167232,31/10/2018 17.18,'social_media,'twitter,'status,'keyword,'rembang,'831266550686494721,'dinkopukmpbg,'Dinkop Ukm,'PurbalinggaNews – Wiwit Cahyani atau yang akrab disapa Wiwit  siswi SMA Negeri 1 Rembang berhasil menjadi juara pertama pada Lomba Desain Motif Batik bertema ‘Wayang Suket’. Desain yang dibuat oleh Wiwit ini... https://t.co/MccWHbDHxI,0,0,'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,[],'https://twitter.com/statuses/1057577472819167232,,,,,,[],7,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,
'purbalingga,'1057591172556673024,31/10/2018 18.12,'social_media,'twitter,'status,'keyword,'purbalingga,'983511624022540289,'DPCPURBALINGGA1,'DPC PPP PURBALINGGA,'Saksikan Ketua Umum PPP dalam acara MATA NAJWA malam nanti pukul 20.00 WIB Tema : *KARENA BENDERA* LIVE di Trans 7 #matanajwatrans7 #romahurmuziy #ppp10sempurna #ppp3besar2019 https://t.co/zZNaCaMl9u,0,'http://pbs.twimg.com/profile_images/984596139956518912/iHz1juY1_normal.jpg,"[""http://pbs.twimg.com/media/Dq1RjlKV4AEvmQG.jpg""]",'https://twitter.com/statuses/1057591172556673024,,,,,,[],168,0,0,0,,'Purbalingga, Indonesia,,[],0,,,,'in,'en,,,,,,,,
'purbalingga,'1057572948062752768,31/10/2018 17.00,'social_media,'twitter,'status,'keyword,'purbalingga,'3711818414,'HumasResPBG,'Humas Polres PBG,'Satlantas Polres Purbalingga Melaksanakan Sosialisasi Pelaksanaan Operasi Zebra Candi 2018 Kepada Pengendara di Perempatan Patung Jenderal Soedirman https://t.co/lfI54i6EGM,0,'http://pbs.twimg.com/profile_images/648394218956677122/cwC5e9n0_normal.jpg,[],'https://twitter.com/statuses/1057572948062752768,'HUMAS POLRES PURBALINGGA Jl.Mayjend Sungkono No. 1,,,,,[],476,1,1,0,,,,[],0,,,,'in,'id,,,,,,,,,
'karanganyar,'1057590919845896192,31/10/2018 18.11,'social_media,'twitter,'status,'keyword,'karanganyar,'712339986054385664,'riweuh_id,'RIWEUH_ID,'Satu unit minubus menabrak sebuah pohon hingga ringsek. Kejadian ini terjadi di Popongan Jalan Solo-Karanganyar Timur arah Tawangmangu. #kecelakaan #tawangmangu #riweuh #riweuh_id https://t.co/Cyt3taGqLb,0,'http://pbs.twimg.com/profile_images/964887372142845953/n0GM1mDT_normal.jpg,[],'https://twitter.com/statuses/1057590919845896192,'Media Pendidikan Hobi Politik & Pemerintahan Pemerintahan,,,,,[],48,0,0,0,,'DKI Jakarta, Indonesia,,[],0,,,,'in,'id,,,,,,,,
'karanganyar,'1057516226258395136,31/10/2018 13.14,'social_media,'twitter,'status,'keyword,'karanganyar,'704360515,'Royyano,'islamio royyano,'Saya suka video @YouTube https://t.co/uhlpY5nhEz MARS SMK BISA HEBAT - SMK NEGERI 2 KARANGANYAR #LombaMarsSMK2018 #ditpsmk,0,'http://pbs.twimg.com/profile_images/883128967095439364/FcfDDfMS_normal.jpg,[],'https://twitter.com/statuses/1057516226258395136,,,,,,"[{""id"":""10228272"",""name"":""YouTube""}]",888,0,0,0,,'Karanganyar, Central Java,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057369265639059456,31/10/2018 03.30,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'Sebelum melakukan segala sesuatu berdoalah.,0,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057369265639059456,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,
'rembang,'1057507976376934400,31/10/2018 12.42,'social_media,'twitter,'status,'keyword,'rembang,'937571217665531904,'lovelyniastudio,'Lovely Nia,'Selalu memberikan pemahaman yang lebih dan memperhatikan skill. Not only sulam alis but education bussines. Congrats ibu ermin dari rembang Terimakasih sudah mempercayakan kursus sulam di… https://t.co/tYugH7Fp2I,0,'http://pbs.twimg.com/profile_images/937574557984071680/yWm-0O20_normal.jpg,[],'https://twitter.com/statuses/1057507976376934400,,,,,,[],2,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,,
'purbalingga,'1057553954031120384,31/10/2018 15.44,'social_media,'twitter,'status,'keyword,'purbalingga,'45199640,'hengky_kik,'Hengky Kik,'selamat dan Sukses buat SBC Purbalingga semoga makin kompak dan solid selalu  #sbcpurbalingga #GolonganKami #Vespa https://t.co/0uOUQF1ZjQ,0,'http://pbs.twimg.com/profile_images/1052969796487208960/AUgynHmS_normal.jpg,[],'https://twitter.com/statuses/1057553954031120384,'menikmati hidup dri sisi yang kita bisa | Blogger | Citizen Journalist | Founder @scootmancloth | Scooterist | Travellers,,,,,[],2355,0,1,0,,,,[],0,,,,'in,'id,,,,,,,,,
'rembang,'1057621208340951040,31/10/2018 20.12,'social_media,'twitter,'status,'keyword,'rembang,'2918153610,'HumasRembang,'Humas_Rembang,'selamat untuk para pemenang https://t.co/XdzDWik2nl,0,'http://pbs.twimg.com/profile_images/676565865563684865/SRxzFMW0_normal.jpg,[],'https://twitter.com/statuses/1057621208340951040,'Humas Setda Rembang,,,,,[],2349,2,2,0,,'Rembang,,[],0,,,,'in,'id,,,,,,,,,
'purbalingga,'1057498741601636352,31/10/2018 12.05,'social_media,'twitter,'status,'keyword,'purbalingga,'307086360,'r_dawamuddin,'Ridhwan Dawamuddin Ahmad,'Selera humor kalian seperti UMR Purbalingga  rendah! Lebih banyakin piknik ya,0, biar kalian tau yang bener2 menistakan agama itu yang mana. #GolonganKami #hiyahiyahiya,0,'http://pbs.twimg.com/profile_images/1024432311222206465/5PWK-RG0_normal.jpg,[],'https://twitter.com/statuses/1057498741601636352,'Hobi? Tidur.,,,,,[],280,1,1,0,,'Purbalingga, Jawa Tengah,,[],0,,,,'in,'id,,,,,,
'karanganyar,'1057596569573253123,31/10/2018 18.34,'social_media,'twitter,'status,'keyword,'karanganyar,'1333897368,'Azhary_BP,'Angkrang abang,'Semua mata orang karanganyar tertuju kisah inspiratif  @HitamPutihT7 . Terima kasih,0,'http://pbs.twimg.com/profile_images/1049248150089658368/Aq8bUy1w_normal.jpg,[],'https://twitter.com/statuses/1057596569573253123,'| Gembel | VIKING | Oi | archi |,,,,,"[{""id"":""219961005"",""name"":""HitamPutihT7""}]",153,0,0,0,,'Karanganyar, Indonesia,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057422121771528192,31/10/2018 07.00,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'semua telah diatur,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057422121771528192,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057452311469912071,31/10/2018 09.00,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'semua yg kita miliki hanyalah titipan jangan sombong..,0,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057452311469912071,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,
'purbalingga,'1057346621510316033,31/10/2018 02.00,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'senyum itu termasuk sedekah,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057346621510316033,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,,
'kartanegara,'1057595939152482304,31/10/2018 18.31,'social_media,'twitter,'status,'keyword,'kartanegara,'1615681501,'astinsoekanto,'astin.soekanto,'Serunya Pesta Budaya Erau di Kutai Kartanegara! https://t.co/LUqqO51xK8,0,'http://pbs.twimg.com/profile_images/993025822993797120/NwF0kryu_normal.jpg,[],'https://twitter.com/statuses/1057595939152482304,'broadcaster. lecturer. travel blogger.,,,,,[],519,0,0,0,,'semarang. central java,,[],0,,,,'in,'en,,,,,,,,,
'pengadegan,'1057613962676645889,31/10/2018 19.43,'social_media,'twitter,'status,'keyword,'pengadegan,'1240837758,'LIA_Pengadegan,'LB LIA Pengadegan,'Sesi orientasi siswa/i baru LB LIA Pengadegan bersama AOO diadakan di tiap termnya https://t.co/QKr5atXy1q,0,'http://pbs.twimg.com/profile_images/1046555978055864320/QLNMa1hS_normal.jpg,"[""http://pbs.twimg.com/media/Dq1mSTeVsAEgx89.jpg""]",'https://twitter.com/statuses/1057613962676645889,'The official twitter account of LB LIA Pengadegan. | For customer support, do mention us or call (021)7943526 from 9 A.M to 5 P.M, we'll be glad to help! :),,,,,[],216,0,0,0,,'Jl. Pengadegan Timur Raya no 3,,[],0,,,,'in,'en,,,,,,,
'rembang,'1057343228691660800,31/10/2018 01.47,'social_media,'twitter,'status,'keyword,'rembang,'133822731,'nugrahaApt,'Nunu nugraha M.Farm,.Apt 'Setelah pati,0, lanjut rembang trus surabaya kemarin Hari ini diawali di karangpandan lanjut ktm senior pengusaha apotek di solo...dan malam ditutup pertemuan dg sejawat pengusaha obat bahan alam di purworejo. Dan skrg rest di cilacap https://t.co/doYmgmJwX4,0,'http://pbs.twimg.com/profile_images/775609486102757377/yrSzzQY-_normal.jpg,"[""http://pbs.twimg.com/media/DqxwDqXV4AExd8z.jpg""]",'https://twitter.com/statuses/1057343228691660800,'Apoteker..CEO PT APOTEKER MANDIRI,,,,,[],321,0,2,0,,'ÜT: -6.344301,106.935908,,[],0,,,,'in,'id,,,,,,
'purbalingga,'1057588212904804353,31/10/2018 18.00,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'setiap orang punya batas kesabaran masing-masing.,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057588212904804353,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,,
'karanganyar,'1057611377706180608,31/10/2018 19.32,'social_media,'twitter,'status,'keyword,'karanganyar,'1028815349695692800,'tutik10410738,'tutik,'Sewa Drone Tanpa Pilot Karanganyar https://t.co/QrA9LunokF https://t.co/IifKwU9bH4,0,'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"[""http://pbs.twimg.com/media/Dq1j8V5UwAEhcKz.jpg""]",'https://twitter.com/statuses/1057611377706180608,,,,,,[],3,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,,
'rembang,'1057565925224763392,31/10/2018 16.32,'social_media,'twitter,'status,'keyword,'rembang,'829175630646251520,'kominfoREMBANG,'Dinas Kominfo Rembang,'show https://t.co/O0rr3uNUQH cc @bupati_rbg @humasrembang @inforembang  #rembang,0,'http://pbs.twimg.com/profile_images/1002440142819287041/5KDrngyG_normal.jpg,[],'https://twitter.com/statuses/1057565925224763392,'Akun resmi Dinas Komunikasi dan Informatika Kabupaten Rembang | dinkominfo@rembangkab.go.id,,,,,"[{""id"":""4911208548"",""name"":""bupati_rbg""},{""id"":""2918153610"",""name"":""HumasRembang""},{""id"":""505364738"",""name"":""InfoRembang""}]",254,0,0,0,,'Rembang, Indonesia,,[],0,,,,'en,'en,,,,,,,,
'purbalingga,'1057463849245425665,31/10/2018 09.46,'social_media,'twitter,'status,'keyword,'purbalingga,'99040626,'radarbmsnews,'Radar Banyumas,'Siapkan Trayek Sokaraja-Purbalingga via Linggamas -  Diwacanakan pengaktifan kembali terminal Kebondalem. BERLIDNA/RADARMAS PURWOKERTO-Dinas Perhubungan (Dinhub) terus bergerak menata transportasi di perkotaan Purwokerto ma... https://t.co/CgEP3TFTy8,0,'http://pbs.twimg.com/profile_images/716545672808280065/EzrYfV4l_normal.jpg,[],'https://twitter.com/statuses/1057463849245425665,'Pasang Iklan Radar Banyumas hub:0821-7999-9663 (Hotline 24jam) Atau Pin BB 53F8E679  silahkan Follow & MENTION diawali dgn hashtag #iklanradarbanyumas,,,,,[],4897,5,2,0,,'Banyumas Jawa Tengah,,[],0,,,,'in,'en,,,,,,,,,
'purbalingga,'1057463863132766208,31/10/2018 09.46,'social_media,'twitter,'status,'keyword,'purbalingga,'3245882905,'radarmasnetwork,'Radar Banyumas,'Siapkan Trayek Sokaraja-Purbalingga via Linggamas https://t.co/x8DzjA5TQ0 https://t.co/e2muiYLNvG,0,'http://pbs.twimg.com/profile_images/610374291327094784/Hjd3QlZz_normal.png,"[""http://pbs.twimg.com/media/Dqzdx38UcAAoF8H.jpg""]",'https://twitter.com/statuses/1057463863132766208,'Official Account Berita Online Radar Banyumas Network,,,,,[],1518,0,0,0,,'Banyumas, Central Java,,[],0,,,,'in,'id,,,,,,,,
'karanganyar,'1057629617509433344,31/10/2018 20.45,'social_media,'twitter,'status,'keyword,'karanganyar,'920659140728328194,'Sek_Karanganyar,'Polsek_Karanganyar,'Silaturahmi Kapolda Jatim Di Pondok Modern Gontor #polisiramahkebanggaan https://t.co/dU0W2BaNUI,0,'http://pbs.twimg.com/profile_images/961084128400760832/X4dN0jrs_normal.jpg,"[""http://pbs.twimg.com/media/Dq10f6IUcAEXh6a.jpg""]",'https://twitter.com/statuses/1057629617509433344,"'Menegakkan hukum; Melindungi, mengayomi dan melayani masyarakat; Serta memelihara keamanan dan ketertiban di masyarakat.",,,,,[],15,0,0,0,,'Ngawi, Jawa Timur, Indonesia.,,[],0,,,,'in,'id,,,,,,,
'purbalingga,'1057407027855511553,31/10/2018 06.00,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'slalu berprasangka yang baik terhadap hidup ini,0,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057407027855511553,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,
'karanganyar,'1057563336550666242,31/10/2018 16.22,'social_media,'twitter,'status,'keyword,'karanganyar,'1056559869707280384,'BKPSDM_Kra,'BKPSDM_Karanganyar,'Sobat semua  jadwal SKD sudah tayang.  Baca dengan teliti dan cermat pengumumannya. #CPNS2018 #Karanganyar https://t.co/tbEOe897iR,0,0,'http://pbs.twimg.com/profile_images/1057401344024182784/jpTSgrAB_normal.jpg,"[""http://pbs.twimg.com/media/Dq04PhnUUAA21hm.jpg""]",'https://twitter.com/statuses/1057563336550666242,,,,,,[],1,0,0,0,,'Karanganyar, Indonesia,,[],0,,,,'in,'id,,,,,,,
'rembang,'1057608601252986880,31/10/2018 19.21,'social_media,'twitter,'status,'keyword,'rembang,'840878118030135296,'agung5473,'Agung Rembang,'Stand TPID di BID kab Rembang #InovasiDesa @KemenDesa @DitjenPDT @tppindonesia @EkoSandjojo @taufikmadjid71 @anwsanusi @fachrilabalado @ganjarpranowo @bupati_rbg @DISPERMADES_JTG @HumasRembang @kpw4jateng https://t.co/T4ALr1zqgs,0,'http://pbs.twimg.com/profile_images/856506739109183493/74aKcG1o_normal.jpg,"[""http://pbs.twimg.com/media/Dq1hYyMVsAEYPZn.jpg""]",'https://twitter.com/statuses/1057608601252986880,'Pemerintahan Teknologi Ekonomi & Bisnis,,,,,"[{""id"":""802380540"",""name"":""KemenDesa""},{""id"":""3428550827"",""name"":""DitjenPDT""},{""id"":""820643331839397888"",""name"":""tppindonesia""},{""id"":""758565899032854528"",""name"":""EkoSandjojo""},{""id"":""3128812093"",""name"":""taufikmadjid71""},{""id"":""790420846066044929"",""name"":""anwsanusi""},{""id"":""2613640788"",""name"":""fachrilabalado""},{""id"":""109762193"",""name"":""ganjarpranowo""},{""id"":""4911208548"",""name"":""bupati_rbg""},{""id"":""2723466133"",""name"":""DISPERMADES_JTG""},{""id"":""2918153610"",""name"":""HumasRembang""},{""id"":""932999171593748480"",""name"":""kpw4jateng""}]",2638,0,0,0,,'Rembang, Indonesia,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057656217680654336,31/10/2018 22.31,'social_media,'twitter,'status,'keyword,'purbalingga,'401154674,'Phyrusez,'Edy s,'stay in Alun Alun Purbalingga,0,'http://pbs.twimg.com/profile_images/743746225803956226/GH0Mvv6V_normal.jpg,[],'https://twitter.com/statuses/1057656217680654336,'Terkuat dari yang terkuat,,,,,[],145,0,0,0,,'Karangjambu kec.karangjambu, k,,[],0,,,,'tl,'id,,,,,,,,
'rembang,'1057595747749847040,31/10/2018 18.30,'social_media,'twitter,'status,'keyword,'rembang,'915738117600010241,'oktya_f,'oktya fitriyanti,'Study banding di bursa inovasi desa Kabupaten Rembang..  Sekaligus mampir ke salah satu tempat wisata daerah untuk sekedar melepas dahaga dari Terikny sinar… https://t.co/o0KztOSi7w,0,'http://pbs.twimg.com/profile_images/941225330353647616/mqPjLaq6_normal.jpg,[],'https://twitter.com/statuses/1057595747749847040,,,,,,[],21,0,0,0,,'Blora, Indonesia,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057434419802206208,31/10/2018 07.49,'social_media,'twitter,'status,'keyword,'purbalingga,'791194238,'Purbalingga_ID,'Lik Min Moe,'Sugeng enjang  Purbalingga. Selamat beraktivitas. 😊,0,0,'http://pbs.twimg.com/profile_images/378800000471866126/ee443721a56ce7930da24fa19d33af39_normal.jpeg,[],'https://twitter.com/statuses/1057434419802206208,'Paseduluran & berbagi kabar dari #Purbalingga. Silahken mention @Purbalingga_ID ngasi bungah.,,,,,[],2426,0,0,0,,'Purbalingga, Indonesia,,[],0,,,,'in,'id,,,,,,,
'purbalingga,'1057611485029879810,31/10/2018 19.33,'social_media,'twitter,'status,'keyword,'purbalingga,'1051247848518369280,'WongNde62908690,'Wong Ndeso,'Sungaiku malang sungaiku sayang..  Keserakahan dan ketidak pedulian aparat tinggal menunggu BENCANA. Biar rkyat menjerit yg penting DUIT (pejabat tutup mata?) @DivHumas_Polri @PKemangkon @Res_Purbalingga @Sutopo_PN @ESDMJateng @ganjarpranowo @jokowi https://t.co/1OaTznCgBA,0,'http://pbs.twimg.com/profile_images/1051250492678893568/8dPwWpQ0_normal.jpg,"[""http://pbs.twimg.com/media/Dq1kBo9U8AUlchI.jpg""]",'https://twitter.com/statuses/1057611485029879810,,,,,,"[{""id"":""138290629"",""name"":""DivHumas_Polri""},{""id"":""983645455048306688"",""name"":""PKemangkon""},{""id"":""3136163846"",""name"":""Res_Purbalingga""},{""id"":""381870160"",""name"":""Sutopo_PN""},{""id"":""2524837544"",""name"":""ESDMJateng""},{""id"":""109762193"",""name"":""ganjarpranowo""},{""id"":""366987179"",""name"":""jokowi""}]",4,0,0,0,,,,[],0,,,,'in,'id,,,,,,,,,
'purbalingga,'1057512732390539269,31/10/2018 13.00,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'susah ataupun senang  mari sempatkan untuk tetap tersenyum,0,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057512732390539269,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,
'purbalingga,'1057483769760878593,31/10/2018 11.05,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'syukuri saja rasa capai ini.,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057483769760878593,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057385222172483584,31/10/2018 04.34,'social_media,'twitter,'status,'keyword,'purbalingga,'363686763,'prof_fakta,'prof_fakta,'Tahukah Anda bahwa knalpot Mercy dan BMW dibuat di Purbalingga.,0,'http://pbs.twimg.com/profile_images/588341271804035072/eFoiVad4_normal.png,[],'https://twitter.com/statuses/1057385222172483584,'Informasi seputar [FAKTA] menarik di dunia!,,,,,[],347352,24,60,0,,'Indonesia,,[],0,,,,'in,'en,,,,,,,,,
'purbalingga,'1057590444052213760,31/10/2018 18.09,'social_media,'twitter,'status,'keyword,'purbalingga,'2492972616,'sekilasfakta_,'sekilas fakta,'Tahukah Anda bahwa knalpot Mercy dan BMW dibuat di Purbalingga.,0,'http://pbs.twimg.com/profile_images/843595881345564674/Uxcsb9DJ_normal.jpg,[],'https://twitter.com/statuses/1057590444052213760,'sekilas fakta pilihan yang dikumpulkan dari tweet2 akun fakta ternama! adv: 085624404120,,,,,[],28412,2,1,0,,'Indonesia,,[],0,,,,'in,'en,,,,,,,,,
'purbalingga,'1057507097427042305,31/10/2018 12.38,'social_media,'twitter,'status,'keyword,'purbalingga,'99040626,'radarbmsnews,'Radar Banyumas,'Tak Terurus  Ibu dan Anak Alami Gangguan Jiwa -  Dua warga yang mengalami gangguan jiwa dibawa ke RSUD Banyumas. ADITYA/RADARMAS PURBALINGGA - Dua warga Desa Sumampir,0, Kecamatan Rembang, dibawa ke RSUD Banyumas untuk me... https://t.co/SafZxBJkoA,0,'http://pbs.twimg.com/profile_images/716545672808280065/EzrYfV4l_normal.jpg,[],'https://twitter.com/statuses/1057507097427042305,'Pasang Iklan Radar Banyumas hub:0821-7999-9663 (Hotline 24jam) Atau Pin BB 53F8E679  silahkan Follow & MENTION diawali dgn hashtag #iklanradarbanyumas,,,,,[],4897,0,0,0,,'Banyumas Jawa Tengah,,[],0,,,,'in,'en,,,,,,
'purbalingga,'1057558031574032384,31/10/2018 16.00,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'Tanpa DOA semua terasa SIA SIA,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057558031574032384,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,,
'rembang,'1057543205242073088,31/10/2018 15.02,'social_media,'twitter,'status,'keyword,'rembang,'716168771493212160,'najihahrosli96,'Jihaa✨,'Terharu betul dgn kak shahida. Dahla dia offer bawak motor yg tayar pecah time tengahari rembang. Pastu siap bg duit lagi. Terima kasihhhhh akak PB 😭😘😚 murah rezeki akak 😉 aamiin,0,'http://pbs.twimg.com/profile_images/1054079175592566784/4ef8dLQ8_normal.jpg,[],'https://twitter.com/statuses/1057543205242073088,,'1057542854560501760,'716168771493212160,,,[],387,0,0,0,,,,[],0,,,,'in,'en,,,,,,,,,
'purbalingga,'1057573117017513986,31/10/2018 17.00,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'terima kasih udah mau menjadi sahabtku..,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057573117017513986,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,,
'purbalingga,'1057467453922398209,31/10/2018 10.01,'social_media,'twitter,'status,'keyword,'purbalingga,'578974150,'mashalalpurbali,'mashalal purbalingga,'terkadang kita diam agar masalah tidak semakin membesar.,0,'http://pbs.twimg.com/profile_images/440297211285340160/9o-QwS9e_normal.jpeg,[],'https://twitter.com/statuses/1057467453922398209,'tweetku .. kata hatiku..,,,,,[],101,0,0,0,,'Jawa tengah,Indonesia,,[],0,,,,'in,'id,,,,,,,,
